source target similarity
EGR1 MXD4 0.0056188297674
DLX2 HNF4G 0.0210390656259
ZNF263 SMAD7 0.00709085093321
GBX2 VDR 0.00495074354971
PATZ1 FOXM1 0.0145562892708
ARX LMO2 0.00490319577825
NFE2L3 ZNF589 0.00591321065225
TCF7 FOXM1 0.0107896542453
TRIM28 CIZ1 0.00878704157622
DEAF1 EBF3 0.0285092456558
HSF1 NR3C1 0.00334374560159
ZNF589 NR3C1 0.00317586135821
NFE2L3 RELB 0.00424349069259
EGR2 PATZ1 0.00708158243453
POU2F1 NRF1 0.00251201748366
DLX5 GATA2 0.00550364483807
STAT2 CFB 2.44598333983
RAD51 E2F1 0.00422322903422
MYCN STAT5A 0.00516945363979
E2F2 CDKN2A 0.703315968363
MYCN ATF1 0.0030033084701
ELK3 IRF8 0.00628765806705
EN1 CREB1 0.000984573068375
SOX11 IKZF1 0.00578717795297
NKX2-5 CREM 0.00653514757005
TRIM28 POU2F1 0.00824742017421
RELA HAND2 0.0213650529623
PRDM1 FOXJ1 0.0188570332243
NFE2L2 HOXD3 0.021322944299
IRS1 CTNNB1 0.0015708937823
BHLHE41 CEBPB 0.00620660079946
E2F3 MCM10 0.600329915298
STAT1 IL6ST 0.353432401606
GTF2A2 TRIM28 0.00141750069229
PATZ1 MYBL2 0.0193381116919
STAT3 CDKN2D 0.251604034755
STAT1 SMAD1 0.00553331919725
VDR RFX4 0.0141649288184
FOXM1 E2F3 0.00617360088382
RELB CREB1 0.00121152846982
SMAD1 FOXJ1 0.0171095191204
ZNF263 HSF2 0.00681797059226
HAND2 GATA2 0.00580942477647
DDIT3 CEBPD 0.00996988045675
ESRRA SREBF2 0.0041243407523
SMAD1 ESRRA 0.00349885971703
POU2F1 HSF2 0.00593957069685
EGR2 SP1 0.00220063525804
CTNNB1 MYBL2 0.0186287935262
POU2F1 PATZ1 0.00449618027919
NOTCH1 TAGLN 0.124839315188
TP73 TCF3 0.00295224619495
FOXM1 ZNF384 0.00282140049185
NFE2L2 BACH1 0.00575816252035
RARA MEIS2 0.00944577295767
SRF RELA 0.0013679903595
SMAD1 NKX2-5 0.0376190073359
TCF3 ARNTL2 0.0131592406372
PAX3 GATA2 0.00531913251883
GATA2 NHLH1 0.0129508300912
ASCL1 E2F3 0.00604371599166
DEAF1 DLX2 0.0265482641315
ZNF263 MAFB 0.0118073193526
GBX2 E2F1 0.00526760573137
TRIM28 E2F3 0.00776789446299
RARA STAT3 0.00276850568596
EGR1 DEAF1 0.00522056049896
EGR1 IRF5 0.00796693343556
SREBF2 POU4F1 0.0498266690046
IRF2 GLI3 0.00800854888857
ZNF384 MAZ 0.00298888547098
STAT5A SLPI 1.26917277235
HIF1A HSF1 0.00398395140153
NFE2L2 NFE2L3 0.011086027541
CTNNB1 CD14 0.763754125161
PRDM1 MAFB 0.0106742650953
VDR ZNF263 0.00321153453293
ETV6 RELA 0.00119691826058
ITGB2 GABPA 0.00184599292232
CEBPD GABPA 0.0021492644313
REST THRB 0.00902381709412
NRF1 PRDM1 0.00458933365803
STAT3 SLPI 1.26055918419
CUX1 SP1 0.00101903176006
SREBF2 SOX8 0.0248882376919
ARHGAP26 CTNNB1 0.0015708937823
CREB1 SPI1 0.00484700580269
SP1 NRF1 0.00346734849117
NR3C1 ELF1 0.00635581311866
ZNF148 ESRRA 0.00454590103457
ZNF143 BACH1 0.00502639900639
SOX4 IRF5 0.00476357727025
RUNX1 GLI3 0.00723639766682
CEBPB ZNF143 0.00159128198951
PATZ1 EBF3 0.0319726483583
FOXM1 CEBPD 0.00985404272468
MAP2K5 STAT3 0.00165958345922
ZNF238 MAD1L1 0.00498086125412
PAX3 SOX9 0.00638803871634
HIF1A TP73 0.0225937138302
RFX4 SREBF2 0.00328201947072
PATZ1 GABPA 0.00269935497702
SREBF2 MAD1L1 0.00620558917292
NFIX CREM 0.00691424214221
POU2F1 ARNTL2 0.0112860887069
LMO2 EBF1 0.00428186506643
VDR MEIS2 0.0112124300491
RARA TCF3 0.00359009941569
SOX8 FOS 0.00494545856958
ATF1 ARX 0.0287323081981
ZNF263 IRF2 0.00486183525339
MYCN ZNF148 0.00164363363963
NHLH1 EGR2 0.00669173023474
SPI1 HOXB3 0.0223356417784
SMAD7 EGR2 0.00589285632979
NR3C1 THRB 0.00821572232
SP1 GTF2IRD1 0.00742198254572
ATF1 THRB 0.00782239928528
ZNF148 DDIT3 0.0133074756911
CIZ1 RELA 0.00108699022153
GLI3 EGR2 0.00716936355868
DDIT3 GLI3 0.00705125789008
TCF7L2 UBE2B 0.20135762608
STAT5A RELA 0.00159669595138
MXD3 ZNF238 0.00817049166958
SOX8 BHLHE41 0.00341525186586
REST NFYA 0.00316343356058
BACH1 RELA 0.00134640494064
TFAP4 RUNX1 0.0128414573698
FOXO1 SCARB1 0.153890358624
PATZ1 FOS 0.00876418556853
SP1 PAX3 0.0349465904617
VDR NFE2L2 0.00321225733934
E2F3 MAFB 0.0105557571278
FOXO1 EGR2 0.00706577375158
PRDM1 FOXM1 0.012907028794
HAND2 SREBF2 0.00415489916921
SP1 MXD4 0.00620824611999
NHLH1 RUNX1 0.0113012932018
HNF4G TBX5 0.0253546878697
SOX11 EGR3 0.00451348163898
NRF1 CEBPD 0.00923964343974
ETV6 PATZ1 0.00348897099499
IRF1 IRF2 0.00476755655303
IKZF1 CIZ1 0.00864622189275
FOXO1 HSF2 0.00674000982055
HIF1A SP1 0.00151387428963
NHLH1 GATA2 0.00641970930976
CTNNB1 TTLL5 0.441560095436
E2F2 RFX4 0.0128678991666
BACH1 EGR3 0.00511081050999
E2F2 CDT1 0.509853980819
VDR THRB 0.0095144612703
MXD4 TRIM28 0.00183779642332
ELF1 DLX2 0.0241207741392
CEBPD VDR 0.00662255547589
FOXO1 NR3C1 0.00394912602075
STAT5A POU4F1 0.0478709269309
STAT1 CCL2 0.359528556499
GATA2 MYCN 0.0136967692264
IKZF1 SREBF2 0.00541427998066
LMO2 NFE2L2 0.00260826576206
E2F1 CDKN1A 0.123277862901
GLI3 RFX2 0.0133358163049
ZNF350 NFIX 0.00332784903998
DLX5 ZNF143 0.00130503951482
ZNF350 STAT3 0.00226850323609
ELK3 ETV7 0.0135304086124
FOS MAFG 0.00396369823146
SP1 RELB 0.00692582243919
IRF2 STAT5A 0.00576175158814
FOS TCF7 0.00810140711629
GABPA E2F1 0.00739398608491
NOTCH1 CASP3 0.0874825067243
ELK3 NFE2L2 0.00222640391876
CD44 CTNNB1 0.00170810311885
SMAD7 POU3F3 0.0068267784993
TCF3 NKX2-5 0.0463494871864
SP1 COL6A1 0.514690271322
HAND2 JUNB 0.00518518547931
EGR1 MAZ 0.00617815860895
CDC25A SP1 0.000595473685172
STAT3 BIRC3 1.4003354362
SOX13 FOS 0.00514071710123
MYBL2 PATZ1 0.00336767597778
IRF8 IRF5 0.00675507598242
SMAD7 ETV6 0.00458287817126
SIRT6 NFYC 0.00210877369554
ZNF148 MAFG 0.0041519190759
CEBPB PATZ1 0.0045078275364
GATA2 RB1 0.0193666422347
TCF3 NFIX 0.00511508300439
RARA REST 0.00476533028538
SP1 IRF5 0.00891903789682
EGR3 CUX1 0.00457227027129
VDR SOX4 0.0250283084499
EGR3 ZNF148 0.00288440576831
HSF2 SATB1 0.0210886591586
ZNF263 RFX4 0.0142162221299
ZNF148 NFE2L2 0.00344813869281
EBF3 GTF2A2 0.0124113140639
NFYA RELB 0.00497893314965
PATZ1 MEIS2 0.0113059232744
TRIM28 HIF1A 0.00467131784525
NFIB IRF1 0.0041274671571
MEF2A MAFG 0.00331125534267
RELA EGR2 0.0067441050461
HIF1A IKZF1 0.00667754000739
POU3F3 POU4F1 0.0489772024402
DLX2 CREB1 0.00116213654351
ZNF238 SMAD5 0.00422764183117
FOS IRF5 0.00640858906238
EGR2 NFE2L3 0.0123744291587
CEBPB ZNF217 0.015129736318
NRF1 HBP1 0.00317426665895
GLUL RBPJ 0.00197943932066
SATB1 ZNF384 0.00239277542599
STAT3 SOX15 0.0125242109224
SOX12 NHLH1 0.01142591206
IRF1 SMAD5 0.00471926357124
ZNF384 SMAD7 0.00503034680085
ETV7 FOXM1 0.011709200603
HOXB3 GLI3 0.00619449142706
BRF1 EBF3 0.0213446199432
TBX5 ETV7 0.0147379764089
ARX REST 0.00334322077255
TCF3 E2F3 0.00808539455796
STAT5A IL6ST 0.360963070544
CEBPB BHLHE41 0.00453613740666
STAT5A EGR3 0.0061026649978
CUX1 RELA 0.00124528030512
FOS EGR1 0.00655362837044
SPI1 MYCN 0.0164644887727
DIRAS3 E2F1 0.0041859134067
SREBF2 FDFT1 0.317768343811
RELB CREM 0.006674916189
HBP1 SPI1 0.00381835759318
STAT1 HINFP 0.00637817622249
ELF1 MEF2A 0.00328983823637
SPI1 SOX11 0.0177767686654
NKX2-5 E2F1 0.0059402092494
MXD3 BHLHE41 0.00451317896053
IKZF1 SMAD7 0.00643609917063
MEIS2 TRIM28 0.00195672929499
ASCL1 EGR2 0.00576490631299
TCF3 HOXD3 0.0236719805604
MAFB LMO2 0.0054429803421
SOX12 STAT3 0.00234217618455
FOXO1 JUNB 0.00632973406807
NFYA PAX3 0.0272450770821
HAND2 MAFG 0.00326904167987
GLI3 SP1 0.00150341195725
SREBF2 FOXO1 0.00406629146693
IKZF1 DDIT3 0.0123723079119
IRF2 NR3C1 0.00374993609537
RELB ATF6 0.00393458478876
PLAUR SP1 0.000569762889665
SMAD7 COL6A2 1.01864958229
NFIB FOS 0.00636485545508
HAND2 EGR2 0.00556655798836
RELA CIZ1 0.00856199700807
NFYC HMX1 0.0776904161107
SP1 ETV4 0.0167442156372
NFE2L3 IRF8 0.00663505956825
SMAD5 CREB1 0.00105444796529
FOXO1 TMEM47 0.796999689194
PTGS2 CEBPD 0.00743339556723
EGR2 SOX8 0.0263193248582
IRF2 PAX3 0.0270406731808
ETV4 STAT5A 0.00487973232927
STAT5A BCL2L1 0.0772238803802
EGR2 PAX3 0.0317237907302
HSF1 NFYA 0.00237222728551
SOX15 TCF3 0.00296515167722
NKX2-5 STAT1 0.00344867209673
RELA PRDM1 0.00577668598989
DLX5 SOX12 0.0109083909399
STAT2 POU2F1 0.0057825549429
GTF2IRD1 SOX8 0.0224087951094
HBP1 NRF1 0.00231191575047
EGR2 POU2F1 0.00942599885483
DLX2 E2F1 0.00618560690805
ZNF384 MAFG 0.00303908514916
MEF2A STAT1 0.00398752232903
EGR2 ZNF148 0.00289901656424
HOXD3 ELF1 0.00533660953971
EGR1 HBP1 0.00431729250187
TRIM28 DLX2 0.0288262098344
STAT5A TLR2 0.841006467931
VDR SOX9 0.00861428165333
REST NFIX 0.00464661508361
EGR3 IRX5 0.0233863207007
ZNF263 MYCN 0.0173259198274
TCF3 REST 0.00724210347186
BHLHE41 MAFG 0.00371000230744
E2F1 GLI3 0.00925592714584
ITGB2 STAT1 0.00295636793357
FOXO1 RELB 0.00521030739207
EBF3 TRIM28 0.00209611943989
TCF3 THRB 0.00973927969711
SRF TCF3 0.00360094600779
SOX13 GTF2IRD1 0.00439744268806
SP1 POU4F1 0.0589010401329
ARNTL2 VDR 0.00562692561047
BHLHE41 EGR3 0.00634958917926
DDIT3 NFYA 0.00231798487721
CTNNB1 FAM126A 0.872376358893
SMAD7 EGR3 0.00549730064472
NFE2L2 FOXO1 0.00274983090507
SOX15 JUNB 0.00473549792474
DLX1 SP1 0.000948970242563
STAT5A IRF1 0.00437204486173
ZNF354C LMO2 0.0045825932381
IRF5 DEAF1 0.00373137792508
ONECUT2 TCF3 0.00269928221788
NRF1 STAT3 0.00245520257054
FOXM1 POU2F1 0.00649737068955
SOX4 IRF8 0.00624403734497
PRDM1 LMO2 0.00683890874298
EGR2 RFX4 0.0152093653962
ZNF384 ELF1 0.00534956756839
HIF1A RFX4 0.0128406097275
IRF8 STAT1 0.00410659151781
CEBPD DEAF1 0.00329009572544
SP1 EGR1 0.0154073554218
ITGB2 ZNF148 0.00125783834012
ATF6 NR3C1 0.00282506120209
SPI1 MXD3 0.00808745652928
ZNF263 REST 0.00701013070939
SRF IKZF1 0.00665322796074
NOTCH1 ADAM19 0.651446380902
MAFG FOXO1 0.00244290725793
POU3F3 DDIT3 0.0108468897411
IRS2 FOXO1 0.00161808677301
TRIM28 NRF1 0.00295033051982
E2F1 BIRC5 0.175007511952
NRF1 SP1 0.000995061565835
RARA IKZF1 0.00648508392536
MEF2A GBX2 0.0366977985762
RBPJ DEAF1 0.0033357761202
THRB SP1 0.000991757424739
ATF1 MXD3 0.00706088170815
STAT3 DLX5 0.0530737995278
MEF2A FOXJ1 0.0180342770051
SRF DLX5 0.0462303251309
MYBL2 RARA 0.0056062442536
SP1 THBD 0.95672833582
SMAD1 MEF2A 0.00317571472183
TCF7 ETV7 0.0130437073464
EGR1 CD44 0.426254379333
MSR1 STAT2 0.00405293107455
SOX4 HBP1 0.00314846476595
TTLL5 CTNNB1 0.0015708937823
EGR2 BACH1 0.00646082967504
IRX5 ARNTL2 0.0104831795052
TERF1 ITGB2 0.0129354355529
PTCH1 CTNNB1 0.00158572696484
CTNNB1 NFKBIA 0.236848721428
HAND2 RUNX1 0.0105672183129
MYBL2 FOS 0.00518976385918
SOX9 E2F1 0.00635068146162
TBX5 EBF1 0.00414748380676
TERF1 LMO2 0.00493411114625
FOXO1 CCNB2 0.439069980738
FDFT1 SREBF2 0.00250810986378
NFYA SPI1 0.00515819763643
SP1 RFX2 0.0161316457808
LMO2 MYCN 0.0140023442653
ZNF148 GTF2IRD1 0.00608660952146
MAFG LMO2 0.00628591144451
ETV7 JUNB 0.00519730083087
CYR61 CREB1 0.000846982011787
GBP2 STAT1 0.00244046872859
IKZF1 HOXD3 0.0218250470897
ARX EGR2 0.00373350686733
NFIX MAZ 0.00362187662095
TRIM28 HMX1 0.0820519828317
RFX4 ZNF263 0.00170500911401
TBX5 SOX12 0.0119912867782
ZNF350 SMAD7 0.00479943701329
IRF8 SOX9 0.00722445479065
SP1 ASCL1 0.0198935151486
SP1 FOXO1 0.00579075858528
VDR ONECUT2 0.0482101435839
SMAD1 POU2F1 0.00641216247044
ZNF148 FOXJ1 0.0217036177071
GABPA ELK3 0.0107692465488
NFIX TRIM28 0.00217060891145
FOXJ1 CREM 0.00661446598703
RB1 SMAD1 0.00403801500419
TFCP2L1 HAND2 0.0176304632383
SREBF2 CREM 0.00834730750591
RFX4 ZNF148 0.00129475737597
TBX5 TCF3 0.0035812052494
EGR1 SOX9 0.00961662368323
TFCP2L1 ZNF350 0.00414256834063
ITGB2 TCF3 0.00265729656882
EGR2 MXD4 0.00552807668099
SPI1 EGR2 0.00779757749924
CALR ATF6 0.00353198478192
HSF1 EGR1 0.00479518806466
DLX5 GABPA 0.00191995417627
MAZ NFE2L2 0.00355890725011
IRF1 BRF1 0.00579960826048
BIRC3 STAT3 0.00166594371851
CEBPB E2F1 0.00732333397027
HAND2 STAT5A 0.00513909600934
ITGB2 SP1 0.000824626612967
TFAP4 IRF8 0.00843292587021
TP73 SOX4 0.0194695187271
NFIX IKZF1 0.0066201291214
ZNF350 ETV7 0.0132018152418
MXD3 NFYA 0.00236690684475
DDIT3 GATA2 0.00590259205822
IRF2 EBF3 0.0276706883524
EBF3 VDR 0.00694898392173
EGR3 STAT5A 0.00739604084917
IL8 CTNNB1 0.00172487783248
STAT1 SIRT6 0.00889894088034
MEF2A BRF1 0.00541801546414
NFE2L2 FOXM1 0.0135198557543
NFYC JUNB 0.00590959168802
NOTCH1 SMTN 0.431085753066
MAD1L1 MXD3 0.00724738032593
HSP90B1 ATF6 0.00352186343347
NPC1 FOXO1 0.00162362667964
BHLHE41 GATA2 0.00647198237908
TP73 GABPA 0.00192268355657
RB1 FOXO1 0.00195556640661
NFIX SP1 0.00124216402299
EGR2 RELA 0.00202865278935
TCF7 NOTCH1 0.0214988997638
ZNF263 RBPJ 0.0031154601014
CEBPB FOXO1 0.00270522932289
POU2F1 EBF3 0.0265542306057
ZNF143 MAFG 0.00337185258866
DLX5 SRF 0.00307901221114
HNF4G IRF2 0.0029938555294
MYH11 RBPJ 0.00209215879128
NFIB TCF3 0.00375096080159
ZNF263 NFE2L2 0.00332497720946
CITED2 FOXO1 0.001657362426
STAT3 HINFP 0.00664833374605
FANCD2 E2F1 0.00437133053237
MCM5 E2F1 0.00432114091059
SOX9 DLX5 0.0460351511378
IKZF1 ZNF148 0.00220571360322
CCND1 CTNNB1 0.0016199043858
RBPJ TNFRSF11B 0.318733541096
NFYC POU3F3 0.00719453949547
ZNF143 EGR3 0.00581544617345
STAT5A NRF1 0.00259909939452
CEBPD ASCL1 0.0124322085827
SCARB1 FOXO1 0.00162222678298
BHLHE41 TRIM28 0.00238424212516
SOX12 MAZ 0.00292920734455
HOXB3 IRF2 0.00320872651651
SQLE SREBF2 0.00251701070239
VDR MYCN 0.0170771793187
TCF3 EBF1 0.00577262817741
IRF8 HINFP 0.00620876759649
ZNF148 ZNF238 0.00997808964131
STAT3 ESRRA 0.00434213743827
ARNTL2 HSF2 0.00542497851311
PRDM1 RELA 0.00152323788276
CEBPD IRF2 0.0035207295683
HINFP STAT5A 0.00428009013784
GTF2IRD1 GLI3 0.00716637282318
TRIM28 GLI3 0.00942847895051
HSF2 DLX5 0.0421385062455
TCF3 PAX3 0.0307820817251
STAT1 HOXB3 0.0211831222081
MAFG EBF1 0.00422307829627
NFIB RARA 0.00636253853912
HNF4G MAFG 0.00277208004952
CD14 SP1 0.00056575042472
CEBPB TRIM28 0.00223063754614
DLX1 MEF2A 0.00285831150754
NOTCH1 PSEN1 0.0874703371103
ETV6 GLI3 0.00613778580465
SP1 RELA 0.00262171637359
ZNF589 CREB1 0.00116179120153
SMAD1 CEBPB 0.00544074744242
BACH1 IKZF1 0.00639421965095
DLX2 CEBPB 0.00536506074467
IKZF1 GABPA 0.00242754622048
CIZ1 RUNX1 0.00875813611344
PRDM1 BHLHE41 0.00475841050284
HIF1A MEIS2 0.00938889041978
HOXD3 LMO2 0.00528356275793
NFE2L2 TCF3 0.00437777330117
MAFG TRIM28 0.00206803360198
SATB1 FOXO1 0.00181653150531
CEBPD CIZ1 0.00804213401898
MAZ SMAD5 0.00523993819642
FOXM1 SPI1 0.00418993209097
TCF3 RUNX1 0.0142719682705
IKZF1 SIRT6 0.00894817609425
DLX2 DEAF1 0.00305180264532
ZNF143 NFE2L2 0.00269443978507
ATF1 ATF6 0.00426826540861
EBF1 NFYC 0.00308736630556
HSF1 MXD4 0.00426427795547
POU2F1 EBF1 0.00431765626909
SPI1 TP73 0.0250347929303
TRIM28 SIRT6 0.00919131931945
GLI3 FOXO1 0.00279444099379
FOS STAT1 0.00463857842417
HAND2 RELA 0.00134201306758
PRDM1 SPI1 0.00510092367711
GLI3 SREBF2 0.00505640677891
ZNF263 CEBPD 0.0124244350325
REST IRX5 0.0202600457125
JUNB FOXO1 0.00276050406356
ESRRA FOXJ1 0.0169920694244
ASCL1 SP1 0.00118862066763
SP1 RBPJ 0.00509125460106
MYCN PATZ1 0.00403482657825
GLI3 MAZ 0.00425911880919
TFCP2L1 ETV4 0.0110096825237
SP1 STAT2 0.00698415269068
DEAF1 TBX5 0.0336270456131
CREM EGR1 0.00446067257319
DEAF1 SP1 0.00147785293098
PATZ1 EGR1 0.00778418584944
ZNF148 RB1 0.0213858713467
GBX2 BHLHE41 0.00322570316749
NCOA3 E2F1 0.00411900954348
STAT1 DEAF1 0.0038402799822
STAT3 HOXB3 0.022648362522
E2F1 DEAF1 0.00440573405462
MAFG ELF1 0.0060130196998
HIF1A E2F1 0.00809804727376
ZNF143 MAZ 0.00371107600592
POU2F1 TRIM28 0.00224855835499
REST ARNTL 0.0232295872654
HAND2 E2F1 0.0065383610064
EGR2 NKX2-5 0.0482629427355
CTNNB1 TAGLN 0.151932803962
TCF7 LMO2 0.0053229230966
EGR1 IRF8 0.0103154024896
SREBF2 DDIT3 0.0130277293778
SOX8 GLI3 0.00580252692248
MAZ SOX10 0.0597784325293
MAFG ZNF148 0.00170588099744
POU4F1 ZNF263 0.00171837267411
E2F2 TFAP4 0.00550825396749
MEIS2 SOX9 0.00675801120405
REST TRIM28 0.00288794309134
STAT3 LMO2 0.00753078296646
MAZ SOX12 0.01421400016
GLI3 STAT1 0.00430829295004
ZNF238 IRF5 0.00505998516422
CDKN1A FOXO1 0.00192039673548
PRDM1 TBX5 0.0331622898506
NRF1 RELB 0.00416860593868
SP1 DEAF1 0.00577475838931
PRDM1 TFAP4 0.00695333191117
ZNF238 NFIX 0.00356686749351
LMO2 JUNB 0.00551348145311
FOXM1 TFCP2L1 0.0153143864349
TRIM28 NR3C1 0.00434241382732
SOX10 MEIS2 0.00751657424923
SPI1 RELA 0.00172219007549
MYCN SP1 0.001142916935
TRIM28 SP1 0.00182176413587
RUNX1 IKZF1 0.0067344193032
FOXO1 NFE2L2 0.00293351259116
CUX1 KIF23 0.546532753292
IRF5 MEIS2 0.0100105504284
EGR3 ASCL1 0.0176571266723
RFX4 EGR3 0.00404833505989
RBPJ MARK3 0.366118064362
TOPBP1 E2F3 0.00450232049636
NFE2L2 MAFG 0.00399436260929
RFX2 GLI3 0.00573837537323
IRF2 SOX9 0.0076178195873
CREB1 ATF1 0.00343576702681
E2F1 TCF3 0.0048866927349
E2F1 GBX2 0.042184819713
ETV4 STAT2 0.00464774977276
DEAF1 HAND2 0.0215612268622
CTNNB1 IKBKG 0.356205772096
NFE2L3 RELA 0.00129550145613
IKZF1 MYCN 0.0160699680746
SOX9 NHLH1 0.0127175958507
IKZF1 MAZ 0.00448048211771
ZNF143 RELB 0.00470101643292
HOXD3 CEBPB 0.00491854930336
POU3F3 IRF2 0.00368966900536
IRF8 VDR 0.00755915967372
EBF3 GLI3 0.00718206946525
PRDM1 TCF3 0.00406057455254
NHLH1 HOXB3 0.0205742166088
REST VDR 0.00930760750499
RUNX1 BHLHE41 0.00431756156951
SRF EBF3 0.0256458409198
POU2F1 SOX12 0.0119619789227
MEF2A HIF1A 0.00387014642031
CREB1 IRF8 0.00768772948496
DDIT3 NR3C1 0.00331565863466
MAZ MEIS2 0.0120120258326
CEBPD LTF 0.230503799106
HMX1 TRIM28 0.001421963681
IRF2 IRF8 0.00909728809394
NFYA MCM8 0.324178252711
E2F3 NFE2L2 0.00256534965981
ASCL1 STAT3 0.00279607960281
PATZ1 FOXJ1 0.0212297251279
STAT3 ATF6 0.00443389920428
PRDM1 IKZF1 0.00715267132609
CREM SMAD1 0.00462073928236
NHLH1 LTF 0.23622549606
TCF3 SMAD7 0.007468396848
EGR1 ONECUT2 0.0527650340023
FOXO1 MYCN 0.0162018215239
DEAF1 RFX2 0.013265573061
PDGFRA E2F1 0.00411900954348
REST IRF1 0.00503255470408
IRF5 NFIX 0.00416340703907
NFYC MXD3 0.00736363336664
IRF1 ETV7 0.0163427498138
NHLH1 GLI3 0.00800763626425
JUNB FOXM1 0.0134161021382
MAFB E2F1 0.00617702162675
EBF1 RB1 0.020372277231
MAD1L1 STAT1 0.00343457390822
HSF1 MAD1L1 0.00508141698248
EGR2 SMAD1 0.00672661878196
TFAP4 RELA 0.00161066888632
FOS CEBPD 0.0118152606609
EBF3 EGR3 0.00542269656058
TFCP2L1 MXD4 0.00399862273551
APCDD1 TCF7L2 0.00814772779259
GABPA IKZF1 0.00623436373309
DEAF1 CREB1 0.00139599304364
DLX2 RFX4 0.0123361046729
PATZ1 SOX9 0.0085741157684
CPD CREB1 0.000842800736002
HSF1 PATZ1 0.00407166475454
RBPJ ZNF263 0.00212000480883
MAD1L1 ETV7 0.0141165063397
SP1 GATA2 0.00985539338416
CEBPB HOXD3 0.0205215414646
PRDM1 SOX11 0.0165936519412
BACH1 HSF2 0.00559033286087
MYCN DEAF1 0.00322233703634
POU3F3 ZNF143 0.00145499178435
CDK1 SP1 0.00058335657927
MAFG IRF1 0.0039992244073
PTTG1 TCF7L2 0.00815923075407
RFX2 EBF3 0.0213824773214
FOS DLX1 0.0238507359745
RARA ESRRA 0.00367955187909
DEAF1 DLX5 0.0498638970949
LMO2 MAFG 0.0033518761602
GBX2 ZNF263 0.00158444195357
IRF2 PATZ1 0.00480081190112
SPI1 NHLH1 0.0162634009428
IRF8 ZNF148 0.0018478771215
SREBF2 IRF5 0.00687377994719
VDR DLX5 0.055841201837
HAND2 ATF1 0.00300904286982
PATZ1 ESRRA 0.00461539741551
ITGB2 GTF2IRD1 0.00425445275047
MXD3 HSF1 0.00400376207387
NR3C1 EGR2 0.00594941218414
PLK1 E2F3 0.00451531319206
GATA2 NFIB 0.00466512719113
LONP1 STAT5A 0.00355695395296
CHURC1 EGR3 0.00396490090629
DDIT3 SPI1 0.00421755578439
IRF8 ZNF238 0.0084554701831
POU3F3 ELF1 0.00583438700563
TNFRSF11B CTNNB1 0.0017489168016
EBF1 RARA 0.00681141816953
CUX1 SMAD7 0.00523463310771
MCM6 E2F2 0.0157430860449
JUNB MXD3 0.00755140622638
FOXO1 HSF1 0.00449759028755
TFAP4 MAD1L1 0.00588180909299
PATZ1 GATA2 0.00759543784609
ZNF148 TFCP2L1 0.0189269479226
STAT1 CIITA 1.33883294253
HNF4G DLX2 0.0213810239805
BRF1 DLX2 0.0214360117145
JUNB SMAD5 0.00462247793579
REST CEBPB 0.00682643615384
DLX5 ASCL1 0.0113727279929
STAT5A SREBF2 0.00479682704595
GATA2 MAD1L1 0.00524956025535
CDC6 CTNNB1 0.00159018693391
BACH1 NR3C1 0.00347005950435
E2F1 MAD1L1 0.00625393527607
REST EN1 0.0372157997013
IRF2 CEBPD 0.0107472210665
EN1 NR3C1 0.00274247989466
HSF1 SMAD7 0.00555791501547
MAZ EBF3 0.0333080568382
TP73 ETV7 0.0135573057884
EGR3 SOX11 0.0198065951236
DBF4 E2F1 0.00411900954348
SRF RUNX1 0.0105865289137
TBX5 RELA 0.00137035785629
ATF1 CUX1 0.00362807961784
SOX9 HNF4G 0.0213269250235
ATF1 RARA 0.00631141748165
HIF1A MAZ 0.00363947689729
RELB NFE2L2 0.00240273716812
ST6GAL1 CEBPB 0.00381599812208
BCL2L1 RELA 0.000919973275975
JUNB ZNF217 0.0153008926931
HAND2 SPI1 0.00427160188497
RELB IRF8 0.00679523668214
JUNB TRIM28 0.00241450329465
BHLHE41 RARA 0.00694341158402
TP73 RUNX1 0.009421977848
SPI1 RARA 0.00754552496164
NFYA ZNF238 0.00877072949256
EGR1 GTF2IRD1 0.00674115312207
TRIM28 TERF1 0.00506172473098
TCF3 TERF1 0.0052459525488
MYBL2 ZNF148 0.00135471750693
ELK3 FOXM1 0.0110908243375
HPD FOXO1 0.00160989647068
DEAF1 MAZ 0.0041555959145
E2F2 MCM5 0.190951061539
RARA ZNF148 0.00167555232616
LMO2 BRF1 0.00546321638533
ARNTL E2F1 0.00481487040775
MEIS2 VDR 0.00657844436923
SOX9 PAX3 0.0253639415683
FOXO1 HIF1A 0.00507495068785
STAT5A EGR1 0.00586010502505
HOXB3 SPI1 0.00379667427074
SRF VDR 0.00684332484995
E4F1 SP1 0.000773641333545
MAFG RUNX1 0.0110176470764
FOS TRIM28 0.0026876753829
FOXO1 IRS2 0.670421811372
SPI1 MAD1L1 0.00610519771196
RFX2 HIF1A 0.00314609479359
STAT2 GTF2IRD1 0.00458975771819
EBF1 STAT5A 0.00570578878334
GLI3 E2F3 0.00719780911055
ESRRA IRF1 0.003825892436
SOX10 GLI3 0.00529127098513
ZNF143 SOX12 0.0120092404567
ZNF589 NFYC 0.00254931814466
EBF3 HSF2 0.00583876829871
RELB FOXJ1 0.0167708808502
NFYC ZNF238 0.00863785096437
SOX4 SPI1 0.00374361339373
NFIX ZNF350 0.00454561574459
EBF3 NFYA 0.00244109288421
E2F1 NHLH1 0.0166096258823
MYCN STAT1 0.00356382812887
